user_id,signup_date,country,plan,is_active,signup_month,sessions
U01396,2023-08-16,Mexico,Basic,True,2023-08,64.0
U01397,2023-11-22,Chile,Basic,True,2023-11,54.0
U01398,2023-12-16,Spain,Free,True,2023-12,13.0
U01399,2023-10-11,Colombia,Basic,True,2023-10,66.0
U01400,2023-12-09,Mexico,Free,True,2023-12,17.0
U01401,2023-12-31,Argentina,Pro,True,2023-12,90.0
U01402,2024-04-16,Peru,Free,False,2024-04,3.0
U01403,2023-11-07,Colombia,Free,False,2023-11,8.0
U01404,2024-08-25,Chile,Free,False,2024-08,1.0
U01405,2024-01-01,Colombia,Basic,True,2024-01,58.0
U01406,2024-05-04,Chile,Free,True,2024-05,12.0
U01407,2023-10-29,USA,Pro,True,2023-10,99.0
U01408,2024-12-01,Peru,Free,False,2024-12,0.0
U01409,2024-04-09,Chile,Free,True,2024-04,9.0
U01410,2024-10-28,Chile,Free,False,2024-10,0.0
U01411,2023-08-25,Chile,Basic,True,2023-08,59.0
U01412,2024-06-07,Brazil,Basic,True,2024-06,22.0
U01413,2023-10-15,Spain,Basic,True,2023-10,50.0
U01414,2023-07-30,Chile,Free,False,2023-07,3.0
U01415,2024-09-28,Mexico,Basic,True,2024-09,11.0
U01416,2024-05-29,Chile,Free,True,2024-05,13.0
U01417,2024-02-28,Brazil,Basic,True,2024-02,36.0
U01418,2024-02-11,Colombia,Free,True,2024-02,11.0
U01419,2024-09-19,Spain,Free,True,2024-09,3.0
U01420,2024-07-31,Mexico,Free,True,2024-07,11.0
U01421,2024-07-02,Chile,Pro,True,2024-07,43.0
U01422,2023-08-31,Chile,Free,True,2023-08,20.0
U01423,2024-09-01,Mexico,Free,False,2024-09,2.0
U01424,2023-12-08,Colombia,Basic,True,2023-12,35.0
U01425,2023-12-22,Colombia,Basic,True,2023-12,48.0
U01426,2024-08-25,Mexico,Pro,False,2024-08,8.0
U01427,2024-10-27,Chile,Basic,False,2024-10,3.0
U01428,2024-03-09,Mexico,Free,True,2024-03,15.0
U01429,2023-11-30,Brazil,Pro,True,2023-11,102.0
U01430,2023-08-15,Mexico,Free,False,2023-08,9.0
U01431,2023-08-04,Mexico,Free,False,2023-08,6.0
U01432,2023-10-09,Chile,Free,False,2023-10,5.0
U01433,2023-07-13,Mexico,Basic,True,2023-07,68.0
U01434,2024-07-02,Colombia,Free,True,2024-07,6.0
U01435,2024-11-03,Chile,Basic,True,2024-11,9.0
U01436,2023-07-25,Mexico,Pro,True,2023-07,117.0
U01437,2024-08-19,Brazil,Free,False,2024-08,1.0
U01438,2023-07-02,Chile,Pro,False,2023-07,22.0
U01439,2024-06-05,Chile,Free,False,2024-06,2.0
U01440,2024-01-29,Chile,Basic,False,2024-01,13.0
U01441,2023-08-26,Brazil,Free,True,2023-08,29.0
U01442,2023-08-22,Mexico,Free,False,2023-08,11.0
U01443,2024-07-09,Colombia,Free,False,2024-07,2.0
U01444,2024-01-26,Mexico,Free,False,2024-01,4.0
U01445,2024-11-01,Argentina,Basic,False,2024-11,1.0
U01446,2024-01-31,Argentina,Basic,True,2024-01,35.0
U01447,2024-03-30,Mexico,Free,True,2024-03,12.0
U01448,2024-07-16,Mexico,Free,False,2024-07,1.0
U01449,2023-11-03,Colombia,Free,False,2023-11,6.0
U01450,2024-04-25,Mexico,Free,False,2024-04,3.0
U01451,2023-09-06,Brazil,Free,True,2023-09,33.0
U01452,2024-08-04,Chile,Pro,False,2024-08,10.0
U01453,2023-10-20,Chile,Free,True,2023-10,16.0
U01454,2023-12-02,Colombia,Pro,True,2023-12,102.0
U01455,2024-04-26,Argentina,Free,False,2024-04,4.0
U01456,2024-10-28,Mexico,Free,False,2024-10,0.0
U01457,2024-04-24,Chile,Free,False,2024-04,5.0
U01458,2024-06-08,Mexico,Free,False,2024-06,2.0
U01459,2024-05-30,Argentina,Free,False,2024-05,3.0
U01460,2024-09-28,Colombia,Free,False,2024-09,2.0
U01461,2024-05-09,Chile,Free,True,2024-05,14.0
U01462,2024-04-21,Chile,Basic,True,2024-04,27.0
U01463,2024-10-09,Colombia,Pro,True,2024-10,18.0
U01464,2024-04-18,Chile,Free,False,2024-04,6.0
U01465,2023-12-05,Chile,Free,False,2023-12,5.0
U01466,2023-11-07,Mexico,Free,True,2023-11,18.0
U01467,2023-08-05,USA,Basic,True,2023-08,76.0
U01468,2024-10-02,Chile,Free,True,2024-10,7.0
U01469,2023-07-26,Mexico,Free,True,2023-07,23.0
U01470,2024-10-12,Chile,Pro,False,2024-10,3.0
U01471,2024-12-01,Argentina,Free,True,2024-12,1.0
U01472,2024-04-22,Argentina,Pro,False,2024-04,15.0
U01473,2023-11-28,Argentina,Basic,False,2023-11,12.0
U01474,2024-06-11,Argentina,Basic,False,2024-06,10.0
U01475,2023-11-20,Chile,Basic,True,2023-11,56.0
U01476,2024-02-11,Chile,Free,True,2024-02,15.0
U01477,2024-01-16,Chile,Basic,False,2024-01,9.0
U01478,2024-04-10,Chile,Free,False,2024-04,0.0
U01479,2023-09-28,Mexico,Pro,True,2023-09,131.0
U01480,2023-08-27,Mexico,Pro,True,2023-08,116.0
U01481,2024-09-10,Mexico,Free,True,2024-09,3.0
U01482,2024-06-24,Mexico,Free,False,2024-06,2.0
U01483,2024-02-06,Mexico,Basic,False,2024-02,9.0
U01484,2024-09-26,Peru,Free,False,2024-09,0.0
U01485,2024-09-07,Mexico,Basic,False,2024-09,4.0
U01486,2023-09-27,Mexico,Free,False,2023-09,5.0
U01487,2024-06-08,Spain,Free,False,2024-06,4.0
U01488,2023-09-29,Colombia,Free,True,2023-09,18.0
U01489,2023-12-27,Argentina,Basic,False,2023-12,11.0
U01490,2023-11-18,Peru,Free,True,2023-11,21.0
U01491,2024-11-14,Peru,Free,False,2024-11,0.0
U01492,2024-05-07,Argentina,Free,True,2024-05,9.0
U01493,2023-07-03,Mexico,Free,False,2023-07,10.0
U01494,2024-10-26,Argentina,Free,True,2024-10,4.0
U01495,2023-12-31,Argentina,Free,True,2023-12,16.0
U01496,2023-10-31,Mexico,Basic,False,2023-10,16.0
U01497,2024-07-05,Colombia,Basic,False,2024-07,4.0
U01498,2024-10-30,Peru,Pro,True,2024-10,12.0
U01499,2023-07-18,Chile,Basic,True,2023-07,64.0
U01500,2024-05-23,Argentina,Free,True,2024-05,13.0
U01501,2023-08-24,Mexico,Free,False,2023-08,4.0
U01502,2024-06-29,Chile,Free,False,2024-06,2.0
U01503,2023-09-17,Argentina,Free,True,2023-09,15.0
U01504,2023-10-05,Chile,Basic,True,2023-10,65.0
U01505,2024-05-19,Argentina,Basic,True,2024-05,21.0
U01506,2024-07-06,Colombia,Free,False,2024-07,3.0
U01507,2023-07-14,Chile,Free,False,2023-07,6.0
U01508,2024-08-25,Brazil,Free,True,2024-08,3.0
U01509,2023-12-06,Peru,Free,False,2023-12,6.0
U01510,2023-10-25,Brazil,Free,True,2023-10,21.0
U01511,2023-11-12,Mexico,Pro,True,2023-11,100.0
U01512,2024-07-06,Mexico,Free,False,2024-07,0.0
U01513,2024-06-15,Mexico,Free,False,2024-06,5.0
U01514,2023-10-30,Brazil,Free,True,2023-10,23.0
U01515,2024-02-18,Chile,Free,False,2024-02,5.0
U01516,2024-09-08,Peru,Basic,True,2024-09,14.0
U01517,2024-11-07,Chile,Basic,True,2024-11,8.0
U01518,2023-08-30,Brazil,Free,True,2023-08,21.0
U01519,2024-05-04,Argentina,Basic,False,2024-05,7.0
U01520,2024-01-27,Chile,Basic,True,2024-01,45.0
U01521,2023-07-30,Peru,Free,False,2023-07,6.0
U01522,2024-06-21,Brazil,Free,False,2024-06,3.0
U01523,2024-03-04,Chile,Free,False,2024-03,2.0
U01524,2023-07-15,Argentina,Free,False,2023-07,8.0
U01525,2023-12-23,Colombia,Pro,False,2023-12,30.0
U01526,2023-10-10,Spain,Pro,True,2023-10,104.0
U01527,2024-10-29,Colombia,Free,True,2024-10,1.0
U01528,2023-10-18,Mexico,Free,True,2023-10,20.0
U01529,2024-02-05,Mexico,Free,False,2024-02,0.0
U01530,2024-05-17,Chile,Free,True,2024-05,13.0
U01531,2024-07-04,Colombia,Basic,True,2024-07,21.0
U01532,2024-05-31,Mexico,Free,True,2024-05,8.0
U01533,2024-05-15,Peru,Basic,True,2024-05,22.0
U01534,2024-08-21,Brazil,Free,True,2024-08,8.0
U01535,2023-09-10,Peru,Pro,False,2023-09,39.0
U01536,2024-07-11,USA,Free,True,2024-07,8.0
U01537,2023-10-16,Colombia,Free,False,2023-10,4.0
U01538,2023-10-31,Mexico,Free,False,2023-10,5.0
U01539,2023-10-13,Brazil,Basic,True,2023-10,69.0
U01540,2024-07-07,Mexico,Pro,True,2024-07,48.0
U01541,2024-08-17,Peru,Free,False,2024-08,0.0
U01542,2024-04-11,Argentina,Basic,True,2024-04,37.0
U01543,2024-08-13,Argentina,Free,False,2024-08,2.0
U01544,2024-11-08,Chile,Free,True,2024-11,3.0
U01545,2023-11-03,Mexico,Free,False,2023-11,6.0
U01546,2023-11-15,Argentina,Free,False,2023-11,8.0
U01547,2024-11-22,USA,Basic,True,2024-11,2.0
U01548,2024-05-30,Colombia,Free,True,2024-05,7.0
U01549,2023-09-17,Colombia,Basic,True,2023-09,69.0
U01550,2024-10-20,Argentina,Free,True,2024-10,5.0
U01551,2024-03-24,Peru,Free,False,2024-03,1.0
U01552,2023-07-19,Chile,Pro,True,2023-07,153.0
U01553,2023-10-30,Mexico,Free,True,2023-10,14.0
U01554,2024-10-13,Chile,Free,False,2024-10,4.0
U01555,2024-05-06,Chile,Pro,True,2024-05,69.0
U01556,2024-05-15,Mexico,Basic,True,2024-05,28.0
U01557,2024-11-14,Argentina,Basic,True,2024-11,9.0
U01558,2024-10-30,Chile,Basic,True,2024-10,7.0
U01559,2024-03-26,USA,Free,False,2024-03,2.0
U01560,2024-06-26,Chile,Basic,True,2024-06,29.0
U01561,2023-08-16,Mexico,Free,False,2023-08,4.0
U01562,2023-07-28,Colombia,Basic,True,2023-07,80.0
U01563,2024-09-11,Mexico,Free,True,2024-09,9.0
U01564,2024-03-07,Colombia,Free,False,2024-03,4.0
U01565,2023-09-06,Chile,Pro,True,2023-09,116.0
U01566,2024-05-29,Argentina,Free,True,2024-05,10.0
U01567,2024-09-04,Argentina,Free,False,2024-09,0.0
U01568,2024-05-20,Mexico,Free,False,2024-05,2.0
U01569,2024-11-12,Argentina,Free,True,2024-11,4.0
U01570,2024-11-26,Argentina,Basic,True,2024-11,3.0
U01571,2024-05-02,Mexico,Free,True,2024-05,9.0
U01572,2023-09-16,Colombia,Basic,True,2023-09,69.0
U01573,2023-08-18,Colombia,Free,False,2023-08,8.0
U01574,2023-10-03,Colombia,Basic,True,2023-10,52.0
U01575,2024-04-05,Peru,Free,True,2024-04,14.0
U01576,2024-01-31,Chile,Free,False,2024-01,7.0
U01577,2024-11-28,Mexico,Basic,True,2024-11,0.0
U01578,2024-01-21,Chile,Free,True,2024-01,15.0
U01579,2024-01-01,Colombia,Pro,True,2024-01,100.0
U01580,2024-01-08,Chile,Basic,False,2024-01,15.0
U01581,2024-10-21,Colombia,Free,False,2024-10,2.0
U01582,2024-09-17,Argentina,Pro,True,2024-09,23.0
U01583,2024-01-22,Chile,Free,True,2024-01,19.0
U01584,2024-05-03,Mexico,Basic,False,2024-05,11.0
U01585,2023-09-04,Peru,Basic,True,2023-09,75.0
U01586,2024-04-19,Chile,Basic,True,2024-04,32.0
U01587,2024-08-19,Chile,Free,True,2024-08,6.0
U01588,2024-05-13,Colombia,Free,True,2024-05,17.0
U01589,2023-08-07,Chile,Free,True,2023-08,24.0
U01590,2024-04-10,Chile,Basic,False,2024-04,7.0
U01591,2024-11-09,Chile,Basic,False,2024-11,3.0
U01592,2024-05-17,Brazil,Basic,False,2024-05,8.0
U01593,2024-08-20,Argentina,Pro,False,2024-08,11.0
U01594,2024-08-10,Argentina,Pro,True,2024-08,41.0
U01595,2023-10-23,Colombia,Basic,True,2023-10,49.0
U01596,2024-03-14,Chile,Free,False,2024-03,2.0
U01597,2024-05-16,Colombia,Free,True,2024-05,19.0
U01598,2024-02-27,Chile,Pro,True,2024-02,75.0
U01599,2024-02-05,Mexico,Pro,True,2024-02,90.0
U01600,2023-08-27,Mexico,Free,False,2023-08,4.0
U01601,2024-05-20,Mexico,Free,True,2024-05,16.0
U01602,2024-04-10,Spain,Pro,True,2024-04,63.0
U01603,2024-07-11,Chile,Basic,False,2024-07,3.0
U01604,2023-08-05,Argentina,Basic,False,2023-08,20.0
U01605,2024-03-02,Mexico,Free,False,2024-03,2.0
U01606,2024-07-06,Argentina,Pro,True,2024-07,58.0
U01607,2024-02-28,Mexico,Pro,False,2024-02,26.0
U01608,2024-08-06,Brazil,Pro,True,2024-08,38.0
U01609,2024-02-27,Brazil,Free,True,2024-02,13.0
U01610,2024-09-22,Brazil,Basic,False,2024-09,4.0
U01611,2024-08-20,Chile,Basic,True,2024-08,19.0
U01612,2024-11-15,Mexico,Free,False,2024-11,1.0
U01613,2024-09-05,Peru,Pro,True,2024-09,30.0
U01614,2024-03-24,Mexico,Free,False,2024-03,6.0
U01615,2024-05-30,Chile,Free,True,2024-05,9.0
U01616,2024-01-05,Peru,Basic,True,2024-01,41.0
U01617,2024-08-14,Mexico,Free,False,2024-08,0.0
U01618,2023-10-22,Colombia,Free,False,2023-10,5.0
U01619,2023-11-11,Argentina,Basic,False,2023-11,16.0
U01620,2024-05-23,Brazil,Free,True,2024-05,10.0
U01621,2023-12-25,Peru,Basic,False,2023-12,13.0
U01622,2024-01-20,Mexico,Free,True,2024-01,23.0
U01623,2024-07-21,Brazil,Pro,True,2024-07,56.0
U01624,2023-07-24,Colombia,Pro,True,2023-07,131.0
U01625,2023-09-30,Chile,Pro,True,2023-09,117.0
U01626,2023-12-20,Colombia,Free,False,2023-12,7.0
U01627,2023-11-30,Mexico,Free,False,2023-11,4.0
U01628,2023-10-29,Colombia,Free,False,2023-10,5.0
U01629,2024-10-07,Mexico,Basic,True,2024-10,9.0
U01630,2024-01-25,Brazil,Free,False,2024-01,5.0
U01631,2024-04-20,Mexico,Basic,True,2024-04,28.0
U01632,2024-01-28,USA,Basic,True,2024-01,49.0
U01633,2024-01-10,Mexico,Free,True,2024-01,18.0
U01634,2024-04-23,Chile,Pro,True,2024-04,63.0
U01635,2024-03-11,Argentina,Free,True,2024-03,11.0
U01636,2023-07-11,Brazil,Free,False,2023-07,4.0
U01637,2024-08-11,Argentina,Basic,True,2024-08,24.0
U01638,2024-03-19,Colombia,Free,True,2024-03,15.0
U01639,2024-02-26,Mexico,Free,False,2024-02,2.0
U01640,2023-08-16,Colombia,Free,True,2023-08,22.0
U01641,2024-08-08,Chile,Basic,False,2024-08,8.0
U01642,2023-08-12,Chile,Basic,True,2023-08,69.0
U01643,2024-06-12,Chile,Pro,True,2024-06,42.0
U01644,2024-09-16,Chile,Free,True,2024-09,6.0
U01645,2023-11-08,USA,Free,True,2023-11,17.0
U01646,2024-07-04,Chile,Pro,True,2024-07,47.0
U01647,2024-03-27,Mexico,Free,True,2024-03,14.0
U01648,2024-11-15,Chile,Basic,False,2024-11,1.0
U01649,2024-09-23,Chile,Free,True,2024-09,3.0
U01650,2023-08-06,Chile,Free,True,2023-08,23.0
U01651,2023-10-27,Spain,Pro,True,2023-10,114.0
U01652,2024-06-30,Colombia,Pro,True,2024-06,49.0
U01653,2023-10-24,Brazil,Basic,True,2023-10,39.0
U01654,2023-10-04,Chile,Free,False,2023-10,3.0
U01655,2024-04-05,Argentina,Basic,True,2024-04,27.0
U01656,2023-07-05,Colombia,Free,True,2023-07,18.0
U01657,2023-09-17,Mexico,Free,True,2023-09,17.0
U01658,2024-06-01,Argentina,Free,False,2024-06,2.0
U01659,2024-08-07,Spain,Free,True,2024-08,3.0
U01660,2024-05-27,Chile,Free,False,2024-05,1.0
U01661,2024-11-03,Spain,Free,False,2024-11,1.0
U01662,2023-07-06,Chile,Free,False,2023-07,6.0
U01663,2024-10-06,Argentina,Free,False,2024-10,0.0
U01664,2023-11-10,Chile,Free,False,2023-11,4.0
U01665,2024-05-26,Argentina,Basic,True,2024-05,21.0
U01666,2024-07-25,Chile,Free,True,2024-07,9.0
U01667,2024-08-12,Brazil,Free,True,2024-08,7.0
U01668,2024-08-16,Argentina,Free,False,2024-08,1.0
U01669,2023-11-01,Peru,Free,False,2023-11,5.0
U01670,2024-05-13,Colombia,Pro,True,2024-05,50.0
U01671,2023-10-07,Colombia,Basic,True,2023-10,55.0
U01672,2024-08-01,Colombia,Free,True,2024-08,6.0
U01673,2024-09-05,Colombia,Basic,True,2024-09,14.0
U01674,2024-09-09,Colombia,Free,False,2024-09,2.0
U01675,2024-02-15,Argentina,Basic,False,2024-02,10.0
U01676,2023-09-24,Mexico,Free,False,2023-09,10.0
U01677,2024-11-01,USA,Free,False,2024-11,2.0
U01678,2024-05-03,Colombia,Basic,True,2024-05,30.0
U01679,2023-08-18,Brazil,Basic,True,2023-08,60.0
U01680,2024-09-08,Mexico,Free,False,2024-09,1.0
U01681,2024-03-16,Colombia,Free,False,2024-03,4.0
U01682,2023-07-17,Argentina,Free,True,2023-07,29.0
U01683,2024-01-03,Chile,Basic,True,2024-01,36.0
U01684,2024-04-30,Argentina,Free,False,2024-04,3.0
U01685,2024-10-03,Chile,Basic,False,2024-10,4.0
U01686,2024-01-08,Chile,Free,False,2024-01,6.0
U01687,2024-03-22,Chile,Pro,True,2024-03,75.0
U01688,2023-07-06,Chile,Free,False,2023-07,9.0
U01689,2024-10-14,Brazil,Basic,False,2024-10,1.0
U01690,2024-11-10,Peru,Free,False,2024-11,0.0
U01691,2024-08-08,Chile,Basic,True,2024-08,23.0
U01692,2024-01-12,Chile,Free,False,2024-01,5.0
U01693,2023-07-28,Colombia,Free,False,2023-07,9.0
U01694,2024-09-19,Brazil,Basic,True,2024-09,15.0
U01695,2023-09-27,Mexico,Free,True,2023-09,22.0
U01696,2023-07-23,Brazil,Free,False,2023-07,5.0
U01697,2024-09-28,Mexico,Pro,True,2024-09,24.0
U01698,2024-03-05,Colombia,Free,False,2024-03,1.0
U01699,2023-08-22,Chile,Free,False,2023-08,5.0
U01700,2024-09-15,Peru,Pro,True,2024-09,27.0
U01701,2024-04-23,Mexico,Free,True,2024-04,8.0
U01702,2024-11-11,Chile,Free,True,2024-11,3.0
U01703,2024-05-19,Chile,Basic,True,2024-05,30.0
U01704,2024-10-27,Colombia,Free,False,2024-10,0.0
U01705,2024-10-02,Chile,Basic,True,2024-10,12.0
U01706,2024-01-13,Mexico,Free,True,2024-01,16.0
U01707,2024-06-12,Brazil,Pro,True,2024-06,51.0
U01708,2024-10-22,Chile,Free,False,2024-10,1.0
U01709,2024-08-30,Argentina,Basic,False,2024-08,5.0
U01710,2024-10-26,Peru,Basic,True,2024-10,8.0
U01711,2024-04-15,Chile,Basic,True,2024-04,35.0
U01712,2023-12-25,Colombia,Free,True,2023-12,16.0
U01713,2024-08-29,Mexico,Pro,True,2024-08,33.0
U01714,2023-08-18,Mexico,Pro,True,2023-08,121.0
U01715,2023-12-10,Brazil,Free,True,2023-12,10.0
U01716,2023-09-04,Chile,Free,True,2023-09,25.0
U01717,2024-02-15,USA,Free,False,2024-02,4.0
U01718,2023-08-17,Colombia,Basic,False,2023-08,23.0
U01719,2023-10-15,Spain,Basic,True,2023-10,67.0
U01720,2024-10-11,Argentina,Pro,False,2024-10,5.0
U01721,2023-10-13,Chile,Basic,True,2023-10,72.0
U01722,2023-10-29,Brazil,Pro,True,2023-10,105.0
U01723,2024-04-25,Argentina,Basic,True,2024-04,30.0
U01724,2023-10-10,Mexico,Free,False,2023-10,7.0
U01725,2023-11-03,Mexico,Basic,True,2023-11,49.0
U01726,2023-07-07,Peru,Free,True,2023-07,28.0
U01727,2024-11-29,Chile,Free,False,2024-11,0.0
U01728,2024-08-28,Argentina,Free,True,2024-08,8.0
U01729,2024-09-04,Chile,Basic,True,2024-09,15.0
U01730,2024-08-23,Spain,Pro,True,2024-08,33.0
U01731,2024-07-05,Mexico,Pro,True,2024-07,47.0
U01732,2023-09-10,Mexico,Free,False,2023-09,7.0
U01733,2023-12-16,Mexico,Free,True,2023-12,15.0
U01734,2023-12-02,Chile,Pro,True,2023-12,94.0
U01735,2024-04-28,Brazil,Free,False,2024-04,1.0
U01736,2024-05-07,Mexico,Basic,True,2024-05,35.0
U01737,2024-04-12,Colombia,Pro,True,2024-04,76.0
U01738,2024-08-17,Chile,Free,False,2024-08,4.0
U01739,2024-09-25,Brazil,Basic,False,2024-09,3.0
U01740,2024-08-18,Brazil,Basic,True,2024-08,19.0
U01741,2024-06-07,Argentina,Free,False,2024-06,3.0
U01742,2024-04-16,Colombia,Free,True,2024-04,11.0
U01743,2024-06-13,Chile,Basic,True,2024-06,27.0
U01744,2024-03-21,Peru,Free,False,2024-03,3.0
U01745,2024-11-29,Chile,Free,True,2024-11,1.0
U01746,2024-12-01,Chile,Free,False,2024-12,0.0
U01747,2023-11-05,Colombia,Free,True,2023-11,22.0
U01748,2024-06-12,Peru,Pro,False,2024-06,8.0
U01749,2024-02-25,Chile,Free,False,2024-02,0.0
U01750,2023-11-21,Colombia,Basic,True,2023-11,40.0
U01751,2024-05-31,Chile,Free,False,2024-05,4.0
U01752,2024-10-08,Argentina,Free,False,2024-10,3.0
U01753,2023-09-22,Mexico,Free,True,2023-09,17.0
U01754,2024-02-05,Mexico,Free,False,2024-02,4.0
U01755,2024-08-08,Colombia,Pro,True,2024-08,43.0
U01756,2024-09-23,Spain,Basic,False,2024-09,2.0
U01757,2024-08-30,Chile,Basic,True,2024-08,20.0
U01758,2024-10-11,Argentina,Free,False,2024-10,4.0
U01759,2023-10-29,Mexico,Basic,True,2023-10,42.0
U01760,2023-12-08,Mexico,Pro,False,2023-12,27.0
U01761,2024-08-22,Mexico,Free,True,2024-08,5.0
U01762,2023-12-04,Mexico,Free,True,2023-12,18.0
U01763,2024-04-27,Peru,Free,True,2024-04,7.0
U01764,2024-09-04,Brazil,Free,False,2024-09,1.0
U01765,2024-02-06,Argentina,Free,True,2024-02,15.0
U01766,2024-06-22,Chile,Free,True,2024-06,8.0
U01767,2024-05-13,Brazil,Basic,False,2024-05,8.0
U01768,2024-10-29,Peru,Basic,True,2024-10,7.0
U01769,2023-11-19,Mexico,Free,True,2023-11,21.0
U01770,2024-10-02,Argentina,Free,True,2024-10,3.0
U01771,2024-08-23,Brazil,Free,True,2024-08,7.0
U01772,2023-08-16,Brazil,Pro,True,2023-08,113.0
U01773,2023-09-29,Argentina,Pro,True,2023-09,137.0
U01774,2024-05-12,Chile,Basic,True,2024-05,30.0
U01775,2024-01-14,Colombia,Pro,True,2024-01,87.0
U01776,2024-01-10,Colombia,Basic,True,2024-01,46.0
U01777,2024-01-01,Chile,Pro,True,2024-01,81.0
U01778,2024-09-27,Colombia,Free,True,2024-09,5.0
U01779,2023-08-16,Spain,Free,True,2023-08,15.0
U01780,2024-01-01,Brazil,Free,True,2024-01,12.0
U01781,2024-03-20,USA,Free,False,2024-03,3.0
U01782,2024-04-18,Chile,Free,True,2024-04,11.0
U01783,2024-05-10,Argentina,Pro,True,2024-05,68.0
U01784,2024-05-29,Argentina,Free,True,2024-05,12.0
U01785,2023-10-10,Mexico,Free,True,2023-10,19.0
U01786,2024-07-19,Brazil,Pro,True,2024-07,48.0
U01787,2024-03-02,Colombia,Basic,True,2024-03,48.0
U01788,2024-11-28,Chile,Free,True,2024-11,3.0
U01789,2024-10-18,Chile,Basic,True,2024-10,8.0
U01790,2024-02-25,Chile,Pro,True,2024-02,68.0
U01791,2023-10-12,Colombia,Free,False,2023-10,8.0
U01792,2024-05-07,Mexico,Basic,False,2024-05,5.0
U01793,2024-11-24,Spain,Free,True,2024-11,2.0
U01794,2023-12-20,Colombia,Basic,True,2023-12,49.0
U01795,2024-10-05,Peru,Free,False,2024-10,1.0
U01796,2024-04-22,Chile,Basic,True,2024-04,40.0
U01797,2024-11-05,Chile,Free,False,2024-11,1.0
U01798,2024-06-24,Chile,Basic,False,2024-06,5.0
U01799,2024-04-14,Argentina,Free,False,2024-04,6.0
U01800,2024-05-03,Argentina,Free,False,2024-05,3.0
U01801,2024-04-12,Chile,Pro,True,2024-04,63.0
U01802,2024-05-21,Spain,Pro,True,2024-05,58.0
U01803,2024-10-06,Argentina,Free,True,2024-10,2.0
U01804,2024-02-01,Colombia,Free,True,2024-02,17.0
U01805,2023-11-14,Chile,Basic,True,2023-11,62.0
U01806,2023-07-10,Mexico,Basic,False,2023-07,12.0
U01807,2024-11-12,Colombia,Basic,False,2024-11,1.0
U01808,2023-09-18,Brazil,Free,False,2023-09,5.0
U01809,2024-09-28,Mexico,Basic,False,2024-09,1.0
U01810,2024-07-01,Peru,Free,False,2024-07,3.0
U01811,2023-07-09,Mexico,Free,True,2023-07,33.0
U01812,2023-07-10,Chile,Free,True,2023-07,18.0
U01813,2024-07-01,Peru,Free,False,2024-07,1.0
U01814,2024-02-12,Mexico,Free,True,2024-02,10.0
U01815,2024-04-13,Argentina,Free,False,2024-04,5.0
U01816,2023-07-08,Peru,Free,True,2023-07,21.0
U01817,2024-04-10,Mexico,Basic,True,2024-04,30.0
U01818,2023-12-27,Chile,Free,True,2023-12,21.0
U01819,2024-03-22,Brazil,Pro,False,2024-03,17.0
U01820,2024-04-06,Argentina,Free,False,2024-04,2.0
U01821,2024-03-15,Brazil,Basic,True,2024-03,32.0
U01822,2024-09-10,Spain,Basic,True,2024-09,12.0
U01823,2024-05-26,USA,Free,True,2024-05,10.0
U01824,2024-10-20,Colombia,Free,True,2024-10,7.0
U01825,2024-02-15,Brazil,Free,False,2024-02,4.0
U01826,2024-05-19,Chile,Free,True,2024-05,6.0
U01827,2023-07-26,Chile,Pro,True,2023-07,124.0
U01828,2023-09-15,Chile,Pro,True,2023-09,119.0
U01829,2023-09-03,Chile,Basic,True,2023-09,68.0
U01830,2023-07-25,Colombia,Basic,True,2023-07,63.0
U01831,2024-03-13,Mexico,Free,False,2024-03,2.0
U01832,2023-08-25,Colombia,Basic,True,2023-08,71.0
U01833,2023-09-13,Colombia,Basic,False,2023-09,11.0
U01834,2024-09-30,Chile,Basic,True,2024-09,18.0
U01835,2023-08-04,Brazil,Free,False,2023-08,8.0
U01836,2023-11-08,Peru,Free,True,2023-11,21.0
U01837,2024-09-15,Argentina,Free,False,2024-09,1.0
U01838,2024-04-27,Mexico,Basic,True,2024-04,32.0
U01839,2024-08-24,Colombia,Free,False,2024-08,1.0
U01840,2023-07-11,Mexico,Free,True,2023-07,22.0
U01841,2023-10-12,Spain,Free,False,2023-10,4.0
U01842,2024-10-07,Colombia,Free,True,2024-10,2.0
U01843,2023-07-13,Chile,Basic,False,2023-07,18.0
U01844,2024-01-15,Chile,Pro,True,2024-01,93.0
U01845,2024-06-28,Argentina,Free,True,2024-06,7.0
U01846,2024-03-05,Chile,Free,True,2024-03,19.0
U01847,2024-09-19,Argentina,Free,True,2024-09,3.0
U01848,2023-11-27,Mexico,Free,True,2023-11,18.0
U01849,2024-07-12,Colombia,Pro,True,2024-07,42.0
U01850,2023-11-26,Colombia,Free,False,2023-11,5.0
U01851,2023-08-25,Chile,Free,True,2023-08,27.0
U01852,2024-01-23,Mexico,Basic,True,2024-01,37.0
U01853,2024-10-21,Mexico,Basic,True,2024-10,10.0
U01854,2024-06-08,Mexico,Basic,True,2024-06,27.0
U01855,2024-10-08,Brazil,Pro,True,2024-10,20.0
U01856,2023-07-04,Argentina,Basic,True,2023-07,83.0
U01857,2024-02-04,Argentina,Free,False,2024-02,0.0
U01858,2024-06-04,Mexico,Basic,True,2024-06,24.0
U01859,2023-07-07,Chile,Free,True,2023-07,20.0
U01860,2023-10-26,Mexico,Free,False,2023-10,3.0
