transaction_id,user_id,amount,transaction_date,status,plan,country
T0007751,U01856,28.35,2023-09-02,completed,Basic,Argentina
T0007752,U01856,0.0,2023-10-02,failed,Basic,Argentina
T0007753,U01856,28.4,2023-11-01,completed,Basic,Argentina
T0007754,U01856,28.21,2023-12-01,completed,Basic,Argentina
T0007755,U01856,29.56,2023-12-31,completed,Basic,Argentina
T0007756,U01856,0.0,2024-01-30,failed,Basic,Argentina
T0007757,U01856,30.43,2024-02-29,completed,Basic,Argentina
T0007758,U01856,29.05,2024-03-30,completed,Basic,Argentina
T0007759,U01856,28.57,2024-04-29,completed,Basic,Argentina
T0007760,U01856,28.53,2024-05-29,completed,Basic,Argentina
T0007761,U01856,27.81,2024-06-28,completed,Basic,Argentina
T0007762,U01856,30.38,2024-07-28,completed,Basic,Argentina
T0007763,U01856,29.14,2024-08-27,completed,Basic,Argentina
T0007764,U01856,28.32,2024-09-26,completed,Basic,Argentina
T0007765,U01856,28.97,2024-10-26,completed,Basic,Argentina
T0007766,U01856,28.76,2024-11-25,completed,Basic,Argentina
T0007767,U01858,28.02,2024-06-04,completed,Basic,Mexico
T0007768,U01858,28.93,2024-07-04,completed,Basic,Mexico
T0007769,U01858,29.14,2024-08-03,completed,Basic,Mexico
T0007770,U01858,30.18,2024-09-02,completed,Basic,Mexico
T0007771,U01858,28.02,2024-10-02,completed,Basic,Mexico
T0007772,U01858,28.12,2024-11-01,completed,Basic,Mexico
T0007773,U01858,30.5,2024-12-01,completed,Basic,Mexico
T0007774,U01866,29.81,2024-07-13,completed,Basic,Argentina
T0007775,U01866,27.56,2024-08-12,completed,Basic,Argentina
T0007776,U01866,29.61,2024-09-11,completed,Basic,Argentina
T0007777,U01866,29.0,2024-10-11,completed,Basic,Argentina
T0007778,U01866,29.95,2024-11-10,completed,Basic,Argentina
T0007779,U01867,88.69,2024-09-17,completed,Pro,Chile
T0007780,U01867,88.16,2024-10-17,completed,Pro,Chile
T0007781,U01867,90.19,2024-11-16,completed,Pro,Chile
T0007782,U01868,28.96,2023-11-11,completed,Basic,Chile
T0007783,U01868,30.37,2023-12-11,completed,Basic,Chile
T0007784,U01868,28.13,2024-01-10,completed,Basic,Chile
T0007785,U01868,29.03,2024-02-09,completed,Basic,Chile
T0007786,U01868,30.2,2024-03-10,completed,Basic,Chile
T0007787,U01868,28.28,2024-04-09,completed,Basic,Chile
T0007788,U01868,28.83,2024-05-09,completed,Basic,Chile
T0007789,U01868,27.55,2024-06-08,completed,Basic,Chile
T0007790,U01868,28.74,2024-07-08,completed,Basic,Chile
T0007791,U01868,28.83,2024-08-07,completed,Basic,Chile
T0007792,U01868,29.26,2024-09-06,completed,Basic,Chile
T0007793,U01868,0.0,2024-10-06,failed,Basic,Chile
T0007794,U01868,29.36,2024-11-05,completed,Basic,Chile
T0007795,U01870,28.57,2023-08-17,completed,Basic,Colombia
T0007796,U01870,29.61,2023-09-16,completed,Basic,Colombia
T0007797,U01870,29.29,2023-10-16,completed,Basic,Colombia
T0007798,U01870,28.48,2023-11-15,completed,Basic,Colombia
T0007799,U01870,28.41,2023-12-15,completed,Basic,Colombia
T0007800,U01870,28.12,2024-01-14,completed,Basic,Colombia
T0007801,U01870,28.82,2024-02-13,completed,Basic,Colombia
T0007802,U01870,29.25,2024-03-14,completed,Basic,Colombia
T0007803,U01870,30.27,2024-04-13,completed,Basic,Colombia
T0007804,U01870,29.71,2024-05-13,completed,Basic,Colombia
T0007805,U01870,28.53,2024-06-12,completed,Basic,Colombia
T0007806,U01870,29.61,2024-07-12,completed,Basic,Colombia
T0007807,U01870,30.33,2024-08-11,completed,Basic,Colombia
T0007808,U01870,28.89,2024-09-10,completed,Basic,Colombia
T0007809,U01870,0.0,2024-10-10,failed,Basic,Colombia
T0007810,U01870,29.56,2024-11-09,completed,Basic,Colombia
T0007811,U01871,30.44,2024-04-27,completed,Basic,Mexico
T0007812,U01871,27.75,2024-05-27,completed,Basic,Mexico
T0007813,U01871,27.67,2024-06-26,completed,Basic,Mexico
T0007814,U01871,27.53,2024-07-26,completed,Basic,Mexico
T0007815,U01871,30.44,2024-08-25,completed,Basic,Mexico
T0007816,U01871,29.15,2024-09-24,completed,Basic,Mexico
T0007817,U01871,28.44,2024-10-24,completed,Basic,Mexico
T0007818,U01871,29.18,2024-11-23,completed,Basic,Mexico
T0007819,U01872,89.43,2024-04-12,completed,Pro,Brazil
T0007820,U01872,88.05,2024-05-12,completed,Pro,Brazil
T0007821,U01872,89.83,2024-06-11,completed,Pro,Brazil
T0007822,U01872,88.01,2024-07-11,completed,Pro,Brazil
T0007823,U01872,87.55,2024-08-10,completed,Pro,Brazil
T0007824,U01872,88.58,2024-09-09,completed,Pro,Brazil
T0007825,U01872,88.81,2024-10-09,completed,Pro,Brazil
T0007826,U01872,88.1,2024-11-08,completed,Pro,Brazil
T0007827,U01880,88.38,2023-12-08,completed,Pro,Mexico
T0007828,U01880,88.14,2024-01-07,completed,Pro,Mexico
T0007829,U01880,89.94,2024-02-06,completed,Pro,Mexico
T0007830,U01880,89.0,2024-03-07,completed,Pro,Mexico
T0007831,U01880,88.12,2024-04-06,completed,Pro,Mexico
T0007832,U01880,90.05,2024-05-06,completed,Pro,Mexico
T0007833,U01880,90.33,2024-06-05,completed,Pro,Mexico
T0007834,U01880,87.67,2024-07-05,completed,Pro,Mexico
T0007835,U01880,88.12,2024-08-04,completed,Pro,Mexico
T0007836,U01880,90.34,2024-09-03,completed,Pro,Mexico
T0007837,U01880,89.85,2024-10-03,completed,Pro,Mexico
T0007838,U01880,87.56,2024-11-02,completed,Pro,Mexico
T0007839,U01881,30.43,2023-11-15,completed,Basic,Chile
T0007840,U01881,29.25,2023-12-15,completed,Basic,Chile
T0007841,U01881,29.77,2024-01-14,completed,Basic,Chile
T0007842,U01881,28.0,2024-02-13,completed,Basic,Chile
T0007843,U01881,29.58,2024-03-14,completed,Basic,Chile
T0007844,U01881,29.2,2024-04-13,completed,Basic,Chile
T0007845,U01881,28.37,2024-05-13,completed,Basic,Chile
T0007846,U01881,30.48,2024-06-12,completed,Basic,Chile
T0007847,U01881,29.99,2024-07-12,completed,Basic,Chile
T0007848,U01881,29.04,2024-08-11,completed,Basic,Chile
T0007849,U01881,28.52,2024-09-10,completed,Basic,Chile
T0007850,U01881,28.78,2024-10-10,completed,Basic,Chile
T0007851,U01881,27.56,2024-11-09,completed,Basic,Chile
T0007852,U01882,28.61,2024-02-21,completed,Basic,Mexico
T0007853,U01882,29.96,2024-03-22,completed,Basic,Mexico
T0007854,U01882,27.6,2024-04-21,completed,Basic,Mexico
T0007855,U01882,30.01,2024-05-21,completed,Basic,Mexico
T0007856,U01882,0.0,2024-06-20,failed,Basic,Mexico
T0007857,U01882,28.6,2024-07-20,completed,Basic,Mexico
T0007858,U01882,27.85,2024-08-19,completed,Basic,Mexico
T0007859,U01882,28.1,2024-09-18,completed,Basic,Mexico
T0007860,U01882,30.12,2024-10-18,completed,Basic,Mexico
T0007861,U01882,27.87,2024-11-17,completed,Basic,Mexico
T0007862,U01886,28.24,2024-04-27,completed,Basic,Colombia
T0007863,U01886,29.52,2024-05-27,completed,Basic,Colombia
T0007864,U01886,29.64,2024-06-26,completed,Basic,Colombia
T0007865,U01886,27.85,2024-07-26,completed,Basic,Colombia
T0007866,U01886,29.78,2024-08-25,completed,Basic,Colombia
T0007867,U01886,29.7,2024-09-24,completed,Basic,Colombia
T0007868,U01886,27.88,2024-10-24,completed,Basic,Colombia
T0007869,U01886,28.54,2024-11-23,completed,Basic,Colombia
T0007870,U01887,0.0,2024-04-09,failed,Pro,Chile
T0007871,U01887,90.12,2024-05-09,completed,Pro,Chile
T0007872,U01887,88.38,2024-06-08,completed,Pro,Chile
T0007873,U01887,89.88,2024-07-08,completed,Pro,Chile
T0007874,U01887,87.6,2024-08-07,completed,Pro,Chile
T0007875,U01887,89.73,2024-09-06,completed,Pro,Chile
T0007876,U01887,88.84,2024-10-06,completed,Pro,Chile
T0007877,U01887,88.6,2024-11-05,completed,Pro,Chile
T0007878,U01892,89.72,2024-08-17,completed,Pro,Peru
T0007879,U01892,90.36,2024-09-16,completed,Pro,Peru
T0007880,U01892,89.16,2024-10-16,completed,Pro,Peru
T0007881,U01892,88.13,2024-11-15,completed,Pro,Peru
T0007882,U01894,90.06,2023-11-30,completed,Pro,Chile
T0007883,U01894,88.53,2023-12-30,completed,Pro,Chile
T0007884,U01894,88.09,2024-01-29,completed,Pro,Chile
T0007885,U01894,90.45,2024-02-28,completed,Pro,Chile
T0007886,U01894,88.9,2024-03-29,completed,Pro,Chile
T0007887,U01894,87.93,2024-04-28,completed,Pro,Chile
T0007888,U01894,90.02,2024-05-28,completed,Pro,Chile
T0007889,U01894,89.87,2024-06-27,completed,Pro,Chile
T0007890,U01894,89.95,2024-07-27,completed,Pro,Chile
T0007891,U01894,88.08,2024-08-26,completed,Pro,Chile
T0007892,U01894,89.51,2024-09-25,completed,Pro,Chile
T0007893,U01894,89.46,2024-10-25,completed,Pro,Chile
T0007894,U01894,89.28,2024-11-24,completed,Pro,Chile
T0007895,U01896,30.25,2024-10-22,completed,Basic,Mexico
T0007896,U01896,29.43,2024-11-21,completed,Basic,Mexico
T0007897,U01897,30.02,2024-05-16,completed,Basic,Mexico
T0007898,U01897,30.18,2024-06-15,completed,Basic,Mexico
T0007899,U01897,30.02,2024-07-15,completed,Basic,Mexico
T0007900,U01897,28.51,2024-08-14,completed,Basic,Mexico
T0007901,U01897,27.94,2024-09-13,completed,Basic,Mexico
T0007902,U01897,30.11,2024-10-13,completed,Basic,Mexico
T0007903,U01897,29.51,2024-11-12,completed,Basic,Mexico
T0007904,U01904,88.52,2024-08-04,completed,Pro,Chile
T0007905,U01904,88.73,2024-09-03,completed,Pro,Chile
T0007906,U01904,90.2,2024-10-03,completed,Pro,Chile
T0007907,U01904,89.98,2024-11-02,completed,Pro,Chile
T0007908,U01906,29.44,2024-10-05,completed,Basic,Mexico
T0007909,U01906,30.03,2024-11-04,completed,Basic,Mexico
T0007910,U01916,88.53,2023-07-08,completed,Pro,Mexico
T0007911,U01916,89.26,2023-08-07,completed,Pro,Mexico
T0007912,U01916,88.61,2023-09-06,completed,Pro,Mexico
T0007913,U01916,88.03,2023-10-06,completed,Pro,Mexico
T0007914,U01916,89.24,2023-11-05,completed,Pro,Mexico
T0007915,U01916,87.65,2023-12-05,completed,Pro,Mexico
T0007916,U01916,88.1,2024-01-04,completed,Pro,Mexico
T0007917,U01916,87.96,2024-02-03,completed,Pro,Mexico
T0007918,U01916,87.94,2024-03-04,completed,Pro,Mexico
T0007919,U01916,87.97,2024-04-03,completed,Pro,Mexico
T0007920,U01916,89.48,2024-05-03,completed,Pro,Mexico
T0007921,U01916,88.12,2024-06-02,completed,Pro,Mexico
T0007922,U01916,90.01,2024-07-02,completed,Pro,Mexico
T0007923,U01916,88.91,2024-08-01,completed,Pro,Mexico
T0007924,U01916,87.57,2024-08-31,completed,Pro,Mexico
T0007925,U01916,89.88,2024-09-30,completed,Pro,Mexico
T0007926,U01916,89.8,2024-10-30,completed,Pro,Mexico
T0007927,U01916,88.4,2024-11-29,completed,Pro,Mexico
T0007928,U01920,30.1,2024-08-04,completed,Basic,Peru
T0007929,U01920,29.68,2024-09-03,completed,Basic,Peru
T0007930,U01920,29.83,2024-10-03,completed,Basic,Peru
T0007931,U01920,29.08,2024-11-02,completed,Basic,Peru
T0007932,U01922,90.46,2024-07-28,completed,Pro,Chile
T0007933,U01922,87.83,2024-08-27,completed,Pro,Chile
T0007934,U01922,89.57,2024-09-26,completed,Pro,Chile
T0007935,U01922,87.84,2024-10-26,completed,Pro,Chile
T0007936,U01922,88.14,2024-11-25,completed,Pro,Chile
T0007937,U01923,28.29,2024-08-06,completed,Basic,Chile
T0007938,U01923,28.0,2024-09-05,completed,Basic,Chile
T0007939,U01923,27.83,2024-10-05,completed,Basic,Chile
T0007940,U01923,27.97,2024-11-04,completed,Basic,Chile
T0007941,U01925,29.12,2023-09-07,completed,Basic,Argentina
T0007942,U01925,29.23,2023-10-07,completed,Basic,Argentina
T0007943,U01925,27.92,2023-11-06,completed,Basic,Argentina
T0007944,U01925,30.09,2023-12-06,completed,Basic,Argentina
T0007945,U01925,27.84,2024-01-05,completed,Basic,Argentina
T0007946,U01925,30.47,2024-02-04,completed,Basic,Argentina
T0007947,U01925,30.39,2024-03-05,completed,Basic,Argentina
T0007948,U01925,29.52,2024-04-04,completed,Basic,Argentina
T0007949,U01925,30.36,2024-05-04,completed,Basic,Argentina
T0007950,U01925,28.66,2024-06-03,completed,Basic,Argentina
T0007951,U01925,29.14,2024-07-03,completed,Basic,Argentina
T0007952,U01925,30.41,2024-08-02,completed,Basic,Argentina
T0007953,U01925,30.34,2024-09-01,completed,Basic,Argentina
T0007954,U01925,29.2,2024-10-01,completed,Basic,Argentina
T0007955,U01925,27.62,2024-10-31,completed,Basic,Argentina
T0007956,U01925,29.14,2024-11-30,completed,Basic,Argentina
T0007957,U01935,30.3,2023-12-22,completed,Basic,Colombia
T0007958,U01935,27.62,2024-01-21,completed,Basic,Colombia
T0007959,U01935,28.59,2024-02-20,completed,Basic,Colombia
T0007960,U01935,0.0,2024-03-21,failed,Basic,Colombia
T0007961,U01935,29.45,2024-04-20,completed,Basic,Colombia
T0007962,U01935,30.14,2024-05-20,completed,Basic,Colombia
T0007963,U01935,28.18,2024-06-19,completed,Basic,Colombia
T0007964,U01935,28.17,2024-07-19,completed,Basic,Colombia
T0007965,U01935,30.01,2024-08-18,completed,Basic,Colombia
T0007966,U01935,29.04,2024-09-17,completed,Basic,Colombia
T0007967,U01935,29.31,2024-10-17,completed,Basic,Colombia
T0007968,U01935,30.18,2024-11-16,completed,Basic,Colombia
T0007969,U01937,27.89,2023-07-12,completed,Basic,Chile
T0007970,U01937,29.68,2023-08-11,completed,Basic,Chile
T0007971,U01937,27.66,2023-09-10,completed,Basic,Chile
T0007972,U01937,30.12,2023-10-10,completed,Basic,Chile
T0007973,U01937,29.63,2023-11-09,completed,Basic,Chile
T0007974,U01937,30.06,2023-12-09,completed,Basic,Chile
T0007975,U01937,29.33,2024-01-08,completed,Basic,Chile
T0007976,U01937,28.46,2024-02-07,completed,Basic,Chile
T0007977,U01937,27.78,2024-03-08,completed,Basic,Chile
T0007978,U01937,28.34,2024-04-07,completed,Basic,Chile
T0007979,U01937,28.75,2024-05-07,completed,Basic,Chile
T0007980,U01937,30.45,2024-06-06,completed,Basic,Chile
T0007981,U01937,29.84,2024-07-06,completed,Basic,Chile
T0007982,U01937,29.4,2024-08-05,completed,Basic,Chile
T0007983,U01937,30.37,2024-09-04,completed,Basic,Chile
T0007984,U01937,29.08,2024-10-04,completed,Basic,Chile
T0007985,U01937,27.78,2024-11-03,completed,Basic,Chile
T0007986,U01938,29.15,2024-02-07,completed,Basic,Brazil
T0007987,U01938,30.25,2024-03-08,completed,Basic,Brazil
T0007988,U01938,29.37,2024-04-07,completed,Basic,Brazil
T0007989,U01938,29.47,2024-05-07,completed,Basic,Brazil
T0007990,U01938,28.67,2024-06-06,completed,Basic,Brazil
T0007991,U01938,28.48,2024-07-06,completed,Basic,Brazil
T0007992,U01938,27.62,2024-08-05,completed,Basic,Brazil
T0007993,U01938,0.0,2024-09-04,failed,Basic,Brazil
T0007994,U01938,30.06,2024-10-04,completed,Basic,Brazil
T0007995,U01938,30.39,2024-11-03,completed,Basic,Brazil
T0007996,U01939,30.22,2024-09-25,completed,Basic,Peru
T0007997,U01939,30.45,2024-10-25,completed,Basic,Peru
T0007998,U01939,30.35,2024-11-24,completed,Basic,Peru
T0007999,U01945,27.6,2023-12-19,completed,Basic,Chile
T0008000,U01945,27.55,2024-01-18,completed,Basic,Chile
T0008001,U01945,29.12,2024-02-17,completed,Basic,Chile
T0008002,U01945,28.16,2024-03-18,completed,Basic,Chile
T0008003,U01945,28.47,2024-04-17,completed,Basic,Chile
T0008004,U01945,0.0,2024-05-17,failed,Basic,Chile
T0008005,U01945,29.62,2024-06-16,completed,Basic,Chile
T0008006,U01945,29.06,2024-07-16,completed,Basic,Chile
T0008007,U01945,28.47,2024-08-15,completed,Basic,Chile
T0008008,U01945,0.0,2024-09-14,failed,Basic,Chile
T0008009,U01945,28.77,2024-10-14,completed,Basic,Chile
T0008010,U01945,29.58,2024-11-13,completed,Basic,Chile
T0008011,U01947,90.09,2024-08-08,completed,Pro,Chile
T0008012,U01947,88.71,2024-09-07,completed,Pro,Chile
T0008013,U01947,88.66,2024-10-07,completed,Pro,Chile
T0008014,U01947,88.02,2024-11-06,completed,Pro,Chile
T0008015,U01950,29.18,2024-04-11,completed,Basic,Mexico
T0008016,U01950,27.99,2024-05-11,completed,Basic,Mexico
T0008017,U01950,30.08,2024-06-10,completed,Basic,Mexico
T0008018,U01950,28.32,2024-07-10,completed,Basic,Mexico
T0008019,U01950,28.92,2024-08-09,completed,Basic,Mexico
T0008020,U01950,28.97,2024-09-08,completed,Basic,Mexico
T0008021,U01950,30.35,2024-10-08,completed,Basic,Mexico
T0008022,U01950,28.77,2024-11-07,completed,Basic,Mexico
T0008023,U01952,28.08,2023-10-13,completed,Basic,Peru
T0008024,U01952,28.44,2023-11-12,completed,Basic,Peru
T0008025,U01952,30.47,2023-12-12,completed,Basic,Peru
T0008026,U01952,29.39,2024-01-11,completed,Basic,Peru
T0008027,U01952,29.07,2024-02-10,completed,Basic,Peru
T0008028,U01952,28.2,2024-03-11,completed,Basic,Peru
T0008029,U01952,29.87,2024-04-10,completed,Basic,Peru
T0008030,U01952,29.41,2024-05-10,completed,Basic,Peru
T0008031,U01952,27.62,2024-06-09,completed,Basic,Peru
T0008032,U01952,30.36,2024-07-09,completed,Basic,Peru
T0008033,U01952,28.58,2024-08-08,completed,Basic,Peru
T0008034,U01952,28.1,2024-09-07,completed,Basic,Peru
T0008035,U01952,29.9,2024-10-07,completed,Basic,Peru
T0008036,U01952,30.37,2024-11-06,completed,Basic,Peru
T0008037,U01954,30.03,2024-08-01,completed,Basic,USA
T0008038,U01954,27.97,2024-08-31,completed,Basic,USA
T0008039,U01954,30.33,2024-09-30,completed,Basic,USA
T0008040,U01954,30.21,2024-10-30,completed,Basic,USA
T0008041,U01954,30.46,2024-11-29,completed,Basic,USA
T0008042,U01962,27.9,2024-09-27,completed,Basic,Mexico
T0008043,U01962,28.77,2024-10-27,completed,Basic,Mexico
T0008044,U01962,28.23,2024-11-26,completed,Basic,Mexico
T0008045,U01964,29.87,2024-04-21,completed,Basic,Chile
T0008046,U01964,29.98,2024-05-21,completed,Basic,Chile
T0008047,U01964,28.1,2024-06-20,completed,Basic,Chile
T0008048,U01964,30.25,2024-07-20,completed,Basic,Chile
T0008049,U01964,27.52,2024-08-19,completed,Basic,Chile
T0008050,U01964,30.11,2024-09-18,completed,Basic,Chile
T0008051,U01964,28.73,2024-10-18,completed,Basic,Chile
T0008052,U01964,28.41,2024-11-17,completed,Basic,Chile
T0008053,U01966,29.02,2024-03-11,completed,Basic,Argentina
T0008054,U01966,27.9,2024-04-10,completed,Basic,Argentina
T0008055,U01966,27.91,2024-05-10,completed,Basic,Argentina
T0008056,U01966,30.2,2024-06-09,completed,Basic,Argentina
T0008057,U01966,27.58,2024-07-09,completed,Basic,Argentina
T0008058,U01966,27.76,2024-08-08,completed,Basic,Argentina
T0008059,U01966,0.0,2024-09-07,failed,Basic,Argentina
T0008060,U01966,28.94,2024-10-07,completed,Basic,Argentina
T0008061,U01966,29.33,2024-11-06,completed,Basic,Argentina
T0008062,U01968,89.73,2023-09-05,completed,Pro,Chile
T0008063,U01968,88.87,2023-10-05,completed,Pro,Chile
T0008064,U01968,87.95,2023-11-04,completed,Pro,Chile
T0008065,U01968,89.4,2023-12-04,completed,Pro,Chile
T0008066,U01968,90.01,2024-01-03,completed,Pro,Chile
T0008067,U01968,88.03,2024-02-02,completed,Pro,Chile
T0008068,U01968,89.65,2024-03-03,completed,Pro,Chile
T0008069,U01968,87.83,2024-04-02,completed,Pro,Chile
T0008070,U01968,89.23,2024-05-02,completed,Pro,Chile
T0008071,U01968,89.94,2024-06-01,completed,Pro,Chile
T0008072,U01968,87.8,2024-07-01,completed,Pro,Chile
T0008073,U01968,89.62,2024-07-31,completed,Pro,Chile
T0008074,U01968,88.73,2024-08-30,completed,Pro,Chile
T0008075,U01968,88.29,2024-09-29,completed,Pro,Chile
T0008076,U01968,88.75,2024-10-29,completed,Pro,Chile
T0008077,U01968,90.26,2024-11-28,completed,Pro,Chile
T0008078,U01969,89.64,2023-11-22,completed,Pro,Chile
T0008079,U01969,88.43,2023-12-22,completed,Pro,Chile
T0008080,U01969,89.16,2024-01-21,completed,Pro,Chile
T0008081,U01969,90.34,2024-02-20,completed,Pro,Chile
T0008082,U01969,90.45,2024-03-21,completed,Pro,Chile
T0008083,U01969,89.08,2024-04-20,completed,Pro,Chile
T0008084,U01969,90.1,2024-05-20,completed,Pro,Chile
T0008085,U01969,89.43,2024-06-19,completed,Pro,Chile
T0008086,U01969,89.75,2024-07-19,completed,Pro,Chile
T0008087,U01969,89.95,2024-08-18,completed,Pro,Chile
T0008088,U01969,87.8,2024-09-17,completed,Pro,Chile
T0008089,U01969,87.55,2024-10-17,completed,Pro,Chile
T0008090,U01969,87.97,2024-11-16,completed,Pro,Chile
T0008091,U01975,28.34,2024-11-29,completed,Basic,Mexico
T0008092,U01977,27.83,2024-05-03,completed,Basic,Chile
T0008093,U01977,28.33,2024-06-02,completed,Basic,Chile
T0008094,U01977,30.02,2024-07-02,completed,Basic,Chile
T0008095,U01977,30.02,2024-08-01,completed,Basic,Chile
T0008096,U01977,0.0,2024-08-31,failed,Basic,Chile
T0008097,U01977,28.95,2024-09-30,completed,Basic,Chile
T0008098,U01977,29.22,2024-10-30,completed,Basic,Chile
T0008099,U01977,28.03,2024-11-29,completed,Basic,Chile
T0008100,U01980,88.25,2023-12-06,completed,Pro,Chile
T0008101,U01980,0.0,2024-01-05,failed,Pro,Chile
T0008102,U01980,88.47,2024-02-04,completed,Pro,Chile
T0008103,U01980,89.3,2024-03-05,completed,Pro,Chile
T0008104,U01980,89.13,2024-04-04,completed,Pro,Chile
T0008105,U01980,89.93,2024-05-04,completed,Pro,Chile
T0008106,U01980,88.43,2024-06-03,completed,Pro,Chile
T0008107,U01980,88.13,2024-07-03,completed,Pro,Chile
T0008108,U01980,90.05,2024-08-02,completed,Pro,Chile
T0008109,U01980,87.92,2024-09-01,completed,Pro,Chile
T0008110,U01980,0.0,2024-10-01,failed,Pro,Chile
T0008111,U01980,89.77,2024-10-31,completed,Pro,Chile
T0008112,U01980,90.17,2024-11-30,completed,Pro,Chile
T0008113,U01984,89.15,2024-07-29,completed,Pro,Chile
T0008114,U01984,90.13,2024-08-28,completed,Pro,Chile
T0008115,U01984,89.07,2024-09-27,completed,Pro,Chile
T0008116,U01984,88.25,2024-10-27,completed,Pro,Chile
T0008117,U01984,88.51,2024-11-26,completed,Pro,Chile
T0008118,U01985,30.49,2024-03-18,completed,Basic,Argentina
T0008119,U01985,28.19,2024-04-17,completed,Basic,Argentina
T0008120,U01985,29.21,2024-05-17,completed,Basic,Argentina
T0008121,U01985,29.66,2024-06-16,completed,Basic,Argentina
T0008122,U01985,29.97,2024-07-16,completed,Basic,Argentina
T0008123,U01985,28.08,2024-08-15,completed,Basic,Argentina
T0008124,U01985,28.06,2024-09-14,completed,Basic,Argentina
T0008125,U01985,29.21,2024-10-14,completed,Basic,Argentina
T0008126,U01985,28.1,2024-11-13,completed,Basic,Argentina
T0008127,U01986,29.55,2024-11-12,completed,Basic,Mexico
T0008128,U01987,88.33,2024-07-29,completed,Pro,Argentina
T0008129,U01987,87.69,2024-08-28,completed,Pro,Argentina
T0008130,U01987,90.0,2024-09-27,completed,Pro,Argentina
T0008131,U01987,89.19,2024-10-27,completed,Pro,Argentina
T0008132,U01987,87.81,2024-11-26,completed,Pro,Argentina
T0008133,U01988,88.95,2023-08-05,completed,Pro,Mexico
T0008134,U01988,89.22,2023-09-04,completed,Pro,Mexico
T0008135,U01988,88.92,2023-10-04,completed,Pro,Mexico
T0008136,U01988,89.91,2023-11-03,completed,Pro,Mexico
T0008137,U01988,88.23,2023-12-03,completed,Pro,Mexico
T0008138,U01988,87.98,2024-01-02,completed,Pro,Mexico
T0008139,U01988,88.91,2024-02-01,completed,Pro,Mexico
T0008140,U01988,89.79,2024-03-02,completed,Pro,Mexico
T0008141,U01988,0.0,2024-04-01,failed,Pro,Mexico
T0008142,U01988,88.1,2024-05-01,completed,Pro,Mexico
T0008143,U01988,89.48,2024-05-31,completed,Pro,Mexico
T0008144,U01988,90.39,2024-06-30,completed,Pro,Mexico
T0008145,U01988,89.79,2024-07-30,completed,Pro,Mexico
T0008146,U01988,87.54,2024-08-29,completed,Pro,Mexico
T0008147,U01988,88.2,2024-09-28,completed,Pro,Mexico
T0008148,U01988,0.0,2024-10-28,failed,Pro,Mexico
T0008149,U01988,89.51,2024-11-27,completed,Pro,Mexico
T0008150,U01989,27.93,2023-07-29,completed,Basic,Colombia
T0008151,U01989,29.53,2023-08-28,completed,Basic,Colombia
T0008152,U01989,30.28,2023-09-27,completed,Basic,Colombia
T0008153,U01989,28.29,2023-10-27,completed,Basic,Colombia
T0008154,U01989,27.69,2023-11-26,completed,Basic,Colombia
T0008155,U01989,30.45,2023-12-26,completed,Basic,Colombia
T0008156,U01989,29.09,2024-01-25,completed,Basic,Colombia
T0008157,U01989,28.54,2024-02-24,completed,Basic,Colombia
T0008158,U01989,28.51,2024-03-25,completed,Basic,Colombia
T0008159,U01989,27.68,2024-04-24,completed,Basic,Colombia
T0008160,U01989,30.49,2024-05-24,completed,Basic,Colombia
T0008161,U01989,28.22,2024-06-23,completed,Basic,Colombia
T0008162,U01989,28.13,2024-07-23,completed,Basic,Colombia
T0008163,U01989,28.64,2024-08-22,completed,Basic,Colombia
T0008164,U01989,29.17,2024-09-21,completed,Basic,Colombia
T0008165,U01989,28.5,2024-10-21,completed,Basic,Colombia
T0008166,U01989,29.17,2024-11-20,completed,Basic,Colombia
T0008167,U01990,87.96,2024-10-09,completed,Pro,Chile
T0008168,U01990,90.27,2024-11-08,completed,Pro,Chile
T0008169,U01993,87.68,2024-01-10,completed,Pro,Chile
T0008170,U01993,89.08,2024-02-09,completed,Pro,Chile
T0008171,U01993,87.91,2024-03-10,completed,Pro,Chile
T0008172,U01993,88.13,2024-04-09,completed,Pro,Chile
T0008173,U01993,88.72,2024-05-09,completed,Pro,Chile
T0008174,U01993,89.8,2024-06-08,completed,Pro,Chile
T0008175,U01993,88.67,2024-07-08,completed,Pro,Chile
T0008176,U01993,90.47,2024-08-07,completed,Pro,Chile
T0008177,U01993,89.99,2024-09-06,completed,Pro,Chile
T0008178,U01993,88.93,2024-10-06,completed,Pro,Chile
T0008179,U01993,88.68,2024-11-05,completed,Pro,Chile
T0008180,U01995,28.87,2024-05-11,completed,Basic,Argentina
T0008181,U01995,28.31,2024-06-10,completed,Basic,Argentina
T0008182,U01995,29.48,2024-07-10,completed,Basic,Argentina
T0008183,U01995,0.0,2024-08-09,failed,Basic,Argentina
T0008184,U01995,27.51,2024-09-08,completed,Basic,Argentina
T0008185,U01995,29.74,2024-10-08,completed,Basic,Argentina
T0008186,U01995,29.37,2024-11-07,completed,Basic,Argentina
T0008187,U02000,28.75,2024-04-21,completed,Basic,Chile
T0008188,U02000,30.21,2024-05-21,completed,Basic,Chile
T0008189,U02000,27.8,2024-06-20,completed,Basic,Chile
T0008190,U02000,29.17,2024-07-20,completed,Basic,Chile
T0008191,U02000,29.87,2024-08-19,completed,Basic,Chile
T0008192,U02000,27.59,2024-09-18,completed,Basic,Chile
T0008193,U02000,30.04,2024-10-18,completed,Basic,Chile
